2G,3G,4G,Operateur,result_city
0,1,0,Free,Menestreau
1,1,1,Orange,Somain
1,1,0,Orange,La Trétoire
1,1,1,Orange,Imphy
0,1,1,Free,Imphy
1,1,0,Orange,Tergnier
1,1,1,Orange,Les Martres-d'Artičre
1,1,1,Orange,Gisy-les-Nobles
1,1,0,Orange,Paron
1,1,1,SFR,Paron
1,1,1,Bouygues,Paron
0,1,1,Free,Paron
1,1,0,Orange,Le Broc
1,1,1,SFR,Le Broc
1,1,0,Orange,Thuret
1,1,1,Orange,Saint-Quentin
1,1,1,Orange,Marchiennes
1,1,0,SFR,Marchiennes
1,1,1,Bouygues,Marchiennes
1,1,1,Orange,Sens
0,1,1,Free,Sens
0,1,0,Orange,Saints-en-Puisaye
1,1,0,SFR,Saints-en-Puisaye
1,1,0,Bouygues,Saints-en-Puisaye
0,1,0,Free,Saints-en-Puisaye
1,1,1,Orange,Mouchin
0,1,0,Free,Mouchin
1,1,1,Orange,Villiers-Saint-Denis
1,1,1,SFR,Villiers-Saint-Denis
1,1,1,Bouygues,Villiers-Saint-Denis
0,1,1,Free,Villiers-Saint-Denis
0,0,1,Orange,Boujan-sur-Libron
1,1,1,SFR,Boujan-sur-Libron
1,1,1,Bouygues,Boujan-sur-Libron
0,1,1,Free,Boujan-sur-Libron
0,0,0,Orange,Bassan
1,1,1,SFR,Bassan
1,1,1,Bouygues,Bassan
0,1,0,Free,Bassan
1,1,0,Bouygues,Somain
0,1,0,Free,Somain
1,0,1,Orange,Villeneuve-sur-Allier
1,1,1,SFR,Villeneuve-sur-Allier
1,1,1,Bouygues,Villeneuve-sur-Allier
0,1,0,Orange,Torcy-en-Valois
1,1,0,SFR,Torcy-en-Valois
0,1,0,Free,Torcy-en-Valois
0,1,0,Orange,Bagneux
1,1,0,SFR,Bagneux
0,0,1,Orange,Saint-Quentin
1,1,1,Orange,Beuvry-la-Foręt
1,0,0,Orange,Pézčnes-les-Mines
1,1,1,Orange,Albaret-Sainte-Marie
1,1,1,SFR,Albaret-Sainte-Marie
1,1,1,Bouygues,Albaret-Sainte-Marie
1,1,0,Orange,Saint-André-de-Vézines
1,1,0,SFR,Saint-André-de-Vézines
0,1,0,Free,Saint-André-de-Vézines
1,1,0,Orange,Neuilly-Saint-Front
1,1,0,SFR,Neuilly-Saint-Front
1,0,0,Bouygues,Neuilly-Saint-Front
0,1,1,Free,Neuilly-Saint-Front
0,1,0,Orange,Amigny-Rouy
1,1,1,Orange,Broűt-Vernet
1,1,0,SFR,Broűt-Vernet
1,1,0,Orange,Imphy
1,1,1,SFR,Imphy
1,1,1,Bouygues,Imphy
1,0,0,Orange,Brenas
1,1,1,Orange,Tergnier
1,1,1,SFR,Tergnier
1,1,1,Bouygues,Tergnier
0,1,1,Free,Tergnier
1,1,1,Orange,Saint-Clément
1,1,1,SFR,Sens
1,1,1,Bouygues,Sens
0,1,1,Free,Saint-Clément
1,1,0,Orange,Sauvian
1,1,0,Orange,Villers-Outréaux
0,1,0,Orange,Essigny-le-Grand
0,1,1,Orange,Gauchy
1,1,1,Orange,Villeneuve-sur-Yonne
1,1,1,SFR,Villeneuve-sur-Yonne
1,1,1,Bouygues,Villeneuve-sur-Yonne
1,1,0,SFR,Saint-Quentin
0,1,1,Free,Saint-Quentin
1,1,0,Orange,Menou
1,1,0,SFR,Menou
0,1,0,Free,Menou
1,1,1,Orange,Gauchy
1,1,1,Orange,Lucy-le-Bocage
1,1,0,SFR,Lucy-le-Bocage
1,0,0,Bouygues,Lucy-le-Bocage
1,1,0,Orange,Poigny
0,1,0,Free,Gauchy
1,1,1,Orange,La Ferté-Gaucher
1,1,0,Orange,Besson
1,1,1,SFR,Besson
1,1,1,Bouygues,Besson
1,1,0,Orange,Lorlanges
1,1,1,SFR,Lorlanges
1,1,1,Bouygues,Lorlanges
0,1,0,Orange,Saint-Quentin
0,1,0,Orange,Les Plans
0,1,0,Free,Les Plans
1,1,1,Orange,Fenain
1,1,1,Bouygues,Fenain
0,1,1,Free,Fenain
0,1,0,Orange,Tergnier
1,1,1,Orange,Vauxbuin
0,1,1,Free,Vauxbuin
1,0,0,SFR,Saint-Quentin
1,1,1,Orange,Rouilly
0,1,1,Orange,Abscon
1,1,1,Bouygues,Abscon
1,1,1,Orange,Montholon
1,1,1,SFR,Montholon
1,1,1,Bouygues,Montholon
1,1,1,Orange,Beaurevoir
1,1,1,SFR,Beaurevoir
1,1,1,Bouygues,Beaurevoir
0,1,1,Free,Beaurevoir
0,1,0,Orange,Neuvy
1,1,1,Orange,Sauvian
1,1,1,Orange,Saint-Pourçain-sur-Sioule
1,1,1,SFR,Saint-Pourçain-sur-Sioule
1,1,1,Bouygues,Saint-Pourçain-sur-Sioule
0,1,1,Free,Saint-Pourçain-sur-Sioule
1,1,1,Orange,Landas
1,1,1,Bouygues,Landas
1,1,1,Orange,Saint-Chély-d'Apcher
1,1,0,Orange,Saint-Beauzire
1,1,0,SFR,Saint-Beauzire
0,1,0,Free,Saint-Beauzire
0,1,0,Orange,Villeneuve-lčs-Béziers
1,1,1,Orange,Villeneuve-lčs-Béziers
1,0,0,Orange,Saint-Hilliers
1,1,1,Orange,Peyre en Aubrac
0,1,1,Free,Peyre en Aubrac
0,0,0,Orange,Provins
1,1,1,SFR,Provins
1,1,1,Bouygues,Provins
1,1,1,Orange,Vertaizon
1,1,0,Orange,Sens
0,1,0,Orange,Fenain
1,1,1,Orange,Soissons
1,1,1,SFR,Soissons
1,1,1,Bouygues,Soissons
1,1,0,Orange,Le Val d'Ocre
1,0,0,Orange,Monétay-sur-Allier
0,0,0,Orange,Hondevilliers
0,1,0,Orange,Hondevilliers
1,1,0,Orange,Prémery
1,1,1,Orange,Bouchain
1,1,1,Orange,Nant
1,1,1,SFR,Nant
1,1,1,Bouygues,Nant
1,1,0,Bouygues,La Ferté-Gaucher
1,1,1,Orange,Provins
0,1,1,Free,Provins
1,1,1,Orange,Véron
0,1,1,Orange,Valras-Plage
1,1,0,Orange,Berzy-le-Sec
1,1,1,SFR,Berzy-le-Sec
1,1,1,Bouygues,Berzy-le-Sec
0,1,1,Free,Berzy-le-Sec
1,1,1,Orange,Hordain
1,1,1,Orange,Sérignan
1,1,0,Orange,Sérignan
1,1,1,SFR,Sérignan
1,1,1,Bouygues,Sérignan
0,1,1,Free,Soissons
1,1,0,Orange,Trévol
0,1,0,Orange,Avermes
1,1,0,Orange,Saint-Ouen-sur-Loire
0,1,1,Free,Saint-Ouen-sur-Loire
1,1,1,Orange,Toucy
1,1,0,SFR,Toucy
1,1,1,Orange,Valras-Plage
1,1,0,Orange,Valras-Plage
1,1,1,SFR,Valras-Plage
1,1,1,Bouygues,Valras-Plage
0,1,1,Free,Valras-Plage
0,1,0,Orange,Bonnesvalyn
1,1,0,SFR,Bonnesvalyn
0,1,0,Free,Bonnesvalyn
1,1,1,Orange,Marvejols
1,0,1,Orange,Châtel-de-Neuvre
0,1,0,Orange,Saint-Jean-aux-Amognes
1,1,0,SFR,Saint-Jean-aux-Amognes
1,1,0,Bouygues,Saint-Jean-aux-Amognes
0,1,0,Free,Saint-Jean-aux-Amognes
1,1,0,Orange,Octon
1,1,0,Bouygues,Octon
1,1,1,Orange,Catteničres
1,1,0,Orange,Carničres
1,1,0,Orange,Escaudain
1,1,1,Bouygues,Escaudain
0,1,1,Free,Escaudain
1,1,0,Orange,Avermes
1,1,1,SFR,Avermes
1,1,1,Bouygues,Avermes
1,1,0,Orange,Saméon
1,1,0,SFR,Saméon
1,1,0,Orange,Urvillers
0,1,0,Free,Soissons
1,1,1,Orange,R?ulx
1,1,0,Orange,Saint-Pourçain-sur-Sioule
1,0,0,Orange,Montesquieu
1,1,1,SFR,Montesquieu
1,1,1,Bouygues,Montesquieu
1,1,1,Orange,Beautor
1,1,1,Orange,Moulins
1,1,1,Orange,Hornaing
1,1,1,Bouygues,Hornaing
0,1,1,Free,Hornaing
1,1,0,Orange,Vaux d'Amognes
1,1,0,SFR,Vaux d'Amognes
0,1,0,Free,Vaux d'Amognes
1,1,1,Orange,Leury
0,1,1,Free,Leury
0,1,0,Orange,Moulins
1,1,1,Orange,Servian
1,1,1,SFR,Servian
1,1,1,Bouygues,Servian
0,1,1,Free,Servian
1,1,1,Orange,Walincourt-Selvigny
1,1,1,Orange,Belleu
1,1,1,SFR,Belleu
1,1,1,Bouygues,Belleu
0,1,1,Free,Belleu
1,1,1,Orange,Roujan
1,1,1,SFR,Roujan
1,1,1,Bouygues,Roujan
1,1,1,Orange,Armeau
0,1,1,Free,Armeau
1,1,1,Orange,Parcy-et-Tigny
1,1,1,SFR,Parcy-et-Tigny
1,1,1,Bouygues,Parcy-et-Tigny
1,1,1,SFR,Moulins
1,1,1,Bouygues,Moulins
0,1,1,Free,Moulins
1,1,1,Orange,Cers
1,1,1,Orange,Rosult
1,1,0,SFR,Saint-Pierre-le-Vieux
1,0,0,Bouygues,Saint-Pierre-le-Vieux
0,1,0,Free,Saint-Pierre-le-Vieux
0,1,0,Orange,Beautor
0,1,0,Orange,La Fčre
1,1,1,SFR,Beautor
1,1,1,SFR,La Fčre
1,1,1,Bouygues,Beautor
1,1,1,Bouygues,La Fčre
0,1,1,Free,Beautor
0,1,1,Free,La Fčre
1,1,1,Orange,Lieu-Saint-Amand
1,1,1,Orange,Maringues
1,1,0,SFR,Maringues
1,1,0,Bouygues,Maringues
0,1,0,Orange,Épaux-Bézu
1,1,0,SFR,Épaux-Bézu
0,1,0,Free,Épaux-Bézu
1,1,0,Orange,Montholon
0,1,1,Free,Montholon
1,1,0,Orange,Servian
1,1,1,Orange,Villeneuve-Saint-Germain
0,1,1,Free,Villeneuve-Saint-Germain
1,1,1,Orange,Lodčve
0,1,1,Free,Lodčve
1,1,1,Orange,Yzeure
0,0,1,Orange,Moulins
0,0,1,Orange,Yzeure
1,1,1,SFR,Yzeure
1,1,1,Bouygues,Yzeure
0,1,1,Free,Yzeure
0,1,0,SFR,Yzeure
0,1,0,SFR,Moulins
1,1,1,Orange,Lourches
1,1,0,Orange,La Chapelle-Saint-André
1,1,0,SFR,La Chapelle-Saint-André
0,1,0,Free,La Chapelle-Saint-André
1,1,1,Orange,Poujols
1,1,0,Orange,Cognat-Lyonne
1,1,1,SFR,Cognat-Lyonne
1,1,1,Bouygues,Cognat-Lyonne
1,1,1,Orange,Verdelot
1,1,1,Orange,Hasnon
1,1,0,Orange,Montrodat
1,1,0,Orange,Saint-Rémy-en-Rollat
1,1,1,SFR,Saint-Rémy-en-Rollat
1,1,1,Bouygues,Saint-Rémy-en-Rollat
0,1,1,Free,Saint-Rémy-en-Rollat
1,1,0,Orange,Septmonts
1,1,0,SFR,Septmonts
1,1,0,Bouygues,Septmonts
0,1,0,Free,Septmonts
1,1,1,Orange,Denain
1,1,0,Orange,Essômes-sur-Marne
0,1,1,Free,Essômes-sur-Marne
0,1,1,Orange,Yzeure
1,1,0,Orange,Bucy-le-Long
0,1,0,Free,Yzeure
0,1,0,Orange,Sementron
1,1,0,SFR,Sementron
1,1,0,Bouygues,Sementron
0,1,0,Free,Sementron
0,1,1,Orange,La Fčre
1,1,1,Orange,Andelain
1,1,0,Orange,Portiragnes
0,1,0,Orange,Portiragnes
1,1,1,SFR,Portiragnes
1,1,1,Bouygues,Portiragnes
1,1,0,Orange,Sallčdes
1,1,0,SFR,Sallčdes
0,1,0,Free,Sallčdes
1,1,1,Orange,Avesnes-le-Sec
1,1,1,Orange,Hombličres
0,1,0,Free,Hombličres
1,1,1,SFR,Prémery
1,1,1,Bouygues,Prémery
1,1,1,Orange,Dornes
1,1,0,Orange,Giry
1,1,0,Orange,Vézézoux
1,1,1,Orange,Le Puech
1,1,0,SFR,Le Puech
0,1,0,Orange,Septvaux
1,1,0,SFR,Septvaux
0,1,0,Free,Septvaux
1,1,1,Orange,Chanac
1,1,0,SFR,Chanac
1,1,0,Orange,Villiers-sur-Seine
1,1,1,Bouygues,Denain
0,1,1,Free,Denain
1,1,1,Orange,Montmorin
1,1,1,SFR,Montmorin
1,1,1,Bouygues,Montmorin
0,1,1,Free,Montmorin
0,1,0,Orange,Château-Thierry
1,1,1,SFR,Denain
1,1,0,Orange,Saint-Just-prčs-Brioude
1,1,0,SFR,Saint-Just-prčs-Brioude
0,1,0,Free,Saint-Just-prčs-Brioude
1,1,1,Orange,Alignan-du-Vent
1,1,1,SFR,Alignan-du-Vent
1,1,1,Bouygues,Alignan-du-Vent
1,1,0,Orange,Randan
1,1,1,SFR,Randan
1,1,1,Bouygues,Randan
1,1,1,Orange,Saint-Amand-les-Eaux
1,1,1,Orange,Wallers
1,1,1,SFR,Wallers
1,1,0,Orange,Lecelles
1,1,0,Bouygues,Lecelles
0,1,1,Free,Lecelles
1,1,1,Orange,Douchy-les-Mines
1,1,1,SFR,Douchy-les-Mines
1,1,1,Bouygues,Douchy-les-Mines
0,1,1,Free,Douchy-les-Mines
1,1,0,Orange,Lurcy-le-Bourg
1,1,0,SFR,Lurcy-le-Bourg
0,1,0,Free,Lurcy-le-Bourg
1,1,1,Orange,Joigny
1,1,1,Bouygues,Joigny
1,1,1,Orange,Druy-Parigny
1,1,0,Orange,Peyre en Aubrac
1,1,0,SFR,Peyre en Aubrac
1,1,0,Bouygues,Peyre en Aubrac
0,1,0,Free,Peyre en Aubrac
1,1,1,Orange,Avesnes-les-Aubert
1,1,1,SFR,Avesnes-les-Aubert
1,1,1,Bouygues,Avesnes-les-Aubert
1,1,0,Orange,Danizy
1,1,1,SFR,Danizy
1,1,1,Bouygues,Danizy
1,1,1,Orange,Château-Thierry
1,1,0,SFR,Château-Thierry
0,1,1,Free,Château-Thierry
1,1,1,Orange,Malay-le-Petit
1,1,1,SFR,Malay-le-Petit
1,1,1,Bouygues,Malay-le-Petit
0,1,1,Free,Malay-le-Petit
0,1,1,Orange,Château-Thierry
1,1,1,Orange,Portiragnes
1,1,0,Orange,Laval-du-Tarn
1,1,0,SFR,Laval-du-Tarn
1,1,0,Bouygues,Laval-du-Tarn
0,1,0,Free,Laval-du-Tarn
1,1,1,Orange,Varzy
1,1,1,SFR,Varzy
1,1,1,Bouygues,Varzy
0,1,1,Free,Varzy
1,1,0,Orange,Fontaine-Fourches
1,1,0,Orange,Sauxillanges
1,1,0,Orange,Vendat
1,1,1,SFR,Vendat
1,1,1,Bouygues,Vendat
1,1,0,Orange,Brioude
1,1,1,SFR,Hasnon
1,1,0,Bouygues,Hasnon
0,1,1,Free,Hasnon
1,1,1,Orange,Bézu-Saint-Germain
1,1,1,Orange,Caudry
1,1,0,Orange,Acy
1,1,1,SFR,Acy
1,1,1,Bouygues,Acy
0,1,0,Orange,Caudry
1,1,1,SFR,Caudry
1,1,1,Bouygues,Caudry
1,1,0,Bouygues,Château-Thierry
1,1,0,Orange,Valros
1,1,1,SFR,Valros
1,1,1,Bouygues,Valros
1,1,0,Orange,Saint-Benin-des-Bois
1,1,0,SFR,Saint-Benin-des-Bois
0,1,0,Free,Saint-Benin-des-Bois
1,1,0,Orange,Yzeure
1,1,1,Orange,Brugheas
1,1,1,SFR,Brugheas
1,1,1,Bouygues,Brugheas
1,1,1,Orange,Varennes-sur-Allier
1,1,1,Orange,Brioude
1,0,0,Bouygues,Brioude
0,1,1,Free,Brioude
0,1,1,Free,Noé
1,1,1,Orange,Lezoux
1,1,1,SFR,Lezoux
1,1,1,Bouygues,Lezoux
0,1,1,Free,Lezoux
1,1,1,Orange,Cabričres
0,1,1,Free,Cabričres
1,1,1,Orange,Liausson
0,1,0,Orange,Perceneige
1,1,0,SFR,Perceneige
1,1,0,Bouygues,Perceneige
0,1,0,Free,Perceneige
0,1,1,Free,Caudry
1,1,1,Orange,Sourdun
1,1,1,SFR,Sourdun
1,1,1,Bouygues,Sourdun
1,1,1,Orange,Saint-Benin-d'Azy
1,1,0,Orange,Château-Thierry
1,1,0,Orange,Brasles
0,1,1,SFR,Château-Thierry
0,1,1,SFR,Brasles
1,1,1,Bouygues,Château-Thierry
1,1,1,Bouygues,Brasles
0,1,1,Free,Brasles
1,1,1,Orange,Thorigny-sur-Oreuse
1,1,0,Orange,Joigny
1,1,1,Orange,Quiévy
1,0,0,Bouygues,Quiévy
1,1,0,Orange,Viels-Maisons
1,1,1,SFR,Brioude
1,1,1,Bouygues,Brioude
1,1,1,Bouygues,Wallers
1,1,1,Orange,Haspres
1,1,0,Orange,Pourrain
1,1,1,SFR,Pourrain
1,1,1,Bouygues,Pourrain
0,1,1,Free,Pourrain
1,1,0,Orange,Lezoux
1,1,0,Orange,Varennes-sur-Allier
1,1,1,SFR,Varennes-sur-Allier
1,1,1,Bouygues,Varennes-sur-Allier
1,1,1,Orange,Vias
1,1,1,Orange,Fresnoy-le-Grand
0,1,0,Free,Fresnoy-le-Grand
1,0,0,SFR,Saint-Amand-les-Eaux
1,1,1,Bouygues,Saint-Amand-les-Eaux
0,1,0,Free,Saint-Amand-les-Eaux
1,1,0,SFR,Saint-Amand-les-Eaux
1,1,0,Bouygues,Saint-Amand-les-Eaux
0,1,1,Free,Saint-Amand-les-Eaux
1,1,1,Orange,Haulchin
1,1,1,Bouygues,Haulchin
1,1,1,Orange,Bertry
1,1,1,SFR,Bertry
1,1,1,Bouygues,Bertry
0,1,1,Free,Bertry
1,1,1,Orange,Valravillon
1,1,1,SFR,Valravillon
1,1,1,Bouygues,Valravillon
0,1,1,Orange,Étampes-sur-Marne
1,1,0,Orange,Laffaux
1,1,1,SFR,Joigny
0,1,0,Free,Joigny
1,1,0,Orange,Maulde
1,1,1,Orange,Thiant
0,1,0,Orange,Druyes-les-Belles-Fontaines
1,1,0,SFR,Druyes-les-Belles-Fontaines
1,1,0,Bouygues,Druyes-les-Belles-Fontaines
0,1,0,Free,Druyes-les-Belles-Fontaines
1,1,0,Orange,Nampteuil-sous-Muret
1,1,0,SFR,Nampteuil-sous-Muret
1,1,0,Bouygues,Nampteuil-sous-Muret
0,1,0,Free,Nampteuil-sous-Muret
1,1,0,Orange,Billy-sur-Oisy
1,1,0,SFR,Billy-sur-Oisy
0,1,0,Free,Billy-sur-Oisy
0,1,0,Orange,Essises
1,1,0,SFR,Essises
0,1,0,Free,Essises
0,1,0,Orange,Auvers
1,1,0,SFR,Auvers
0,1,0,Free,Auvers
0,1,0,Orange,Bellerive-sur-Allier
0,1,0,Orange,Saint-Nicolas-aux-Bois
1,1,0,SFR,Saint-Nicolas-aux-Bois
0,1,0,Free,Saint-Nicolas-aux-Bois
1,1,0,Orange,Saint-Cirgues
1,1,0,SFR,Saint-Cirgues
0,1,0,Free,Saint-Cirgues
1,0,0,Orange,Barjac
1,1,0,SFR,Barjac
0,1,0,Free,Barjac
0,1,0,Orange,Ouanne
1,1,0,SFR,Ouanne
1,1,0,Bouygues,Ouanne
0,1,0,Free,Ouanne
0,1,0,Orange,Authiou
1,1,0,SFR,Authiou
0,1,0,Free,Authiou
0,1,1,Orange,Rouvignies
1,1,0,Orange,Creuzier-le-Vieux
1,1,1,SFR,Creuzier-le-Vieux
1,1,1,Bouygues,Creuzier-le-Vieux
0,1,1,Free,Creuzier-le-Vieux
1,1,1,Orange,Bellerive-sur-Allier
1,1,0,Orange,Trois-Včvres
1,1,0,SFR,Trois-Včvres
0,1,0,Free,Trois-Včvres
0,1,0,Orange,Blesmes
1,1,1,Bouygues,Thiant
1,1,1,Orange,Vichy
1,1,1,Orange,Bohain-en-Vermandois
0,1,1,Orange,Hérin
1,1,1,SFR,Vichy
0,1,0,SFR,Vichy
1,1,1,Bouygues,Vichy
1,1,1,Orange,Saulzoir
0,1,1,Orange,Aubry-du-Hainaut
1,1,1,Orange,Pinon
1,1,1,Orange,Creuzier-le-Vieux
0,1,1,Orange,Vichy
1,1,0,Bouygues,Vichy
0,1,1,Free,Vichy
0,1,1,Orange,Thiant
0,1,1,Free,Thiant
1,1,1,Orange,Montceaux-lčs-Provins
1,1,1,SFR,Montceaux-lčs-Provins
1,1,1,Bouygues,Montceaux-lčs-Provins
1,1,1,Orange,Pézenas
1,1,1,SFR,Pézenas
1,1,1,Bouygues,Pézenas
0,1,1,Free,Pézenas
0,1,1,Orange,Bohain-en-Vermandois
1,1,1,SFR,Bohain-en-Vermandois
1,1,1,Bouygues,Bohain-en-Vermandois
1,1,0,Orange,Viesly
1,1,0,Orange,Busigny
1,0,0,Bouygues,Busigny
0,1,0,Orange,Busigny
0,1,1,Orange,Cusset
1,1,0,Orange,Toury-Lurcy
1,1,0,SFR,Toury-Lurcy
1,1,0,Bouygues,Toury-Lurcy
0,1,0,Free,Toury-Lurcy
1,1,1,Orange,Trith-Saint-Léger
0,1,0,Orange,La Postolle
1,1,0,SFR,La Postolle
1,1,0,Bouygues,La Postolle
0,1,0,Free,La Postolle
1,1,1,Orange,Raismes
1,1,1,Orange,Petite-Foręt
1,1,1,Bouygues,Raismes
1,1,1,Bouygues,Petite-Foręt
0,1,1,Free,Raismes
0,1,1,Free,Petite-Foręt
1,1,1,Orange,Inchy
0,1,1,Orange,Prouvy
0,1,1,Orange,La Sentinelle
1,1,1,SFR,La Sentinelle
1,1,0,Orange,Saint-Amand-les-Eaux
1,1,1,Orange,Condé-sur-Aisne
1,1,1,SFR,Condé-sur-Aisne
1,1,1,Bouygues,Condé-sur-Aisne
1,1,0,Orange,Vieille-Brioude
1,1,0,SFR,Vieille-Brioude
0,1,1,Orange,Petite-Foręt
0,0,0,Orange,Petite-Foręt
1,1,0,Orange,Estandeuil
1,1,0,SFR,Estandeuil
0,1,0,Free,Estandeuil
1,1,1,Orange,Dixmont
0,1,1,Orange,Abrest
1,1,1,Orange,Cusset
0,1,0,Free,Petite-Foręt
1,1,0,Orange,Viffort
1,1,1,SFR,Viffort
1,1,1,Bouygues,Viffort
1,1,1,SFR,Vias
1,1,1,Bouygues,Vias
1,1,1,Orange,Charbuy
0,1,0,Orange,Les Clérimois
1,0,0,Orange,Les Clérimois
1,1,0,SFR,Les Clérimois
1,1,0,Bouygues,Les Clérimois
0,1,0,Free,Les Clérimois
1,1,0,Orange,Pézenas
1,1,1,Orange,Billy
1,1,1,Orange,Seuillet
1,1,1,SFR,Billy
1,1,1,SFR,Seuillet
1,1,1,Bouygues,Billy
1,1,1,Bouygues,Seuillet
1,1,0,Bouygues,Billy
1,1,0,Bouygues,Seuillet
0,1,1,Free,Billy
0,1,1,Free,Seuillet
1,1,1,Orange,Seboncourt
1,1,1,Orange,Épieds
1,1,1,SFR,Épieds
0,1,1,Free,Épieds
1,1,0,Orange,Bessan
1,1,1,SFR,Bessan
1,1,1,Bouygues,Bessan
1,1,0,Orange,Saint-Thibéry
1,1,1,SFR,Saint-Thibéry
1,1,1,Bouygues,Saint-Thibéry
0,1,1,Free,Saint-Thibéry
1,1,1,Orange,Les Hauts de Forterre
1,1,1,SFR,Les Hauts de Forterre
1,1,1,Bouygues,Les Hauts de Forterre
0,1,1,Free,Les Hauts de Forterre
1,1,0,Orange,Clermont-l'Hérault
1,1,1,Bouygues,La Sentinelle
1,1,1,Orange,Meyrueis
1,1,0,Orange,Orléat
1,1,0,Bouygues,Trith-Saint-Léger
1,1,1,SFR,Cusset
1,1,1,Bouygues,Cusset
0,1,1,Free,Cusset
1,1,1,SFR,Petite-Foręt
1,1,0,Orange,Bort-l'Étang
1,1,0,SFR,Bort-l'Étang
1,1,0,Bouygues,Bort-l'Étang
0,1,0,Free,Bort-l'Étang
1,1,1,Orange,Valenciennes
0,1,1,Free,Valenciennes
1,1,0,Orange,Le Vernet
0,1,1,Free,Le Vernet
1,1,1,Orange,Anzin
1,1,1,Bouygues,Anzin
0,1,1,Free,Anzin
1,1,0,Orange,Ceyras
1,1,0,Orange,Épineau-les-Voves
1,1,1,SFR,Épineau-les-Voves
1,1,1,Bouygues,Épineau-les-Voves
1,1,0,Orange,Saint-Léger-des-Vignes
0,1,1,Orange,Trith-Saint-Léger
1,1,1,SFR,Trith-Saint-Léger
0,1,0,Free,Trith-Saint-Léger
1,1,1,Orange,Nébian
1,1,0,Orange,Branches
1,1,1,SFR,Branches
1,1,1,Bouygues,Branches
1,1,1,Orange,Saint-Yorre
0,1,1,Orange,Valenciennes
1,1,1,SFR,Valenciennes
1,1,1,Bouygues,Valenciennes
1,0,0,Orange,Peschadoires
1,1,1,Orange,Beuvrages
1,1,1,Orange,Clermont-l'Hérault
1,1,1,SFR,Clermont-l'Hérault
1,1,1,Bouygues,Clermont-l'Hérault
0,1,1,Free,Clermont-l'Hérault
1,1,1,Orange,Decize
1,1,1,SFR,Decize
1,1,1,Bouygues,Decize
0,1,1,Free,Decize
1,1,0,Orange,Louan-Villegruis-Fontaine
0,1,0,Orange,Agde
1,1,1,SFR,Agde
1,1,1,Bouygues,Agde
0,1,1,Free,Agde
1,1,0,Orange,Fossoy
1,1,1,Orange,La Machine
0,1,1,Orange,Anzin
0,1,1,Orange,Beuvrages
1,1,1,SFR,Anzin
1,1,1,SFR,Beuvrages
1,1,1,Orange,Agde
1,1,1,Orange,Solesmes
1,1,1,SFR,Solesmes
1,1,1,Bouygues,Solesmes
0,1,0,Orange,Vissec
1,1,0,SFR,Vissec
0,1,0,Free,Vissec
1,0,0,Orange,Le Vernet-Chaméane
1,1,1,Orange,Langeac
1,1,1,SFR,Langeac
1,1,1,Bouygues,Langeac
0,1,1,Free,Langeac
1,0,0,Orange,Langy
0,1,0,Free,Valenciennes
1,1,1,Orange,Famars
1,1,0,SFR,Famars
1,1,0,Bouygues,Famars
1,1,0,Orange,Nogent-sur-Seine
1,1,1,Orange,Nogent-sur-Seine
0,1,0,SFR,Nogent-sur-Seine
0,0,0,Orange,Valenciennes
1,1,0,Bouygues,Valenciennes
1,1,1,Orange,Vendegies-sur-Écaillon
1,1,1,Orange,Marly
1,1,1,Bouygues,Marly
1,1,1,Orange,Chavignon
0,1,0,Free,Chavignon
0,1,1,Orange,Neuvilly
1,1,1,Orange,Paulhan
1,1,1,Orange,Villechétive
1,1,0,SFR,Villechétive
1,0,0,Bouygues,Villechétive
1,1,1,Orange,Aulnoy-lez-Valenciennes
1,1,1,SFR,Aulnoy-lez-Valenciennes
1,1,1,Bouygues,Aulnoy-lez-Valenciennes
1,0,0,Orange,Lusigny
0,1,1,Free,Lusigny
1,1,0,Orange,La Chomette
1,1,1,SFR,La Chomette
1,1,1,Bouygues,La Chomette
0,1,0,Free,La Chomette
1,1,1,Orange,Montbavin
0,1,1,Free,Montbavin
1,1,0,Orange,Puy-Guillaume
0,1,0,Orange,Bruay-sur-l'Escaut
1,1,1,Orange,Hergnies
1,1,1,SFR,Hergnies
0,1,0,Orange,Valenciennes
0,1,1,SFR,Valenciennes
1,1,1,Orange,Florensac
1,1,0,Orange,Le Cateau-Cambrésis
1,1,1,Orange,Mécringes
1,1,1,SFR,Mécringes
1,1,1,Bouygues,Mécringes
0,1,0,Free,Mécringes
1,0,0,Orange,Montbeugny
1,1,0,Orange,Mende
1,1,0,Bouygues,Mende
1,1,0,Orange,Anlezy
1,1,0,SFR,Anlezy
1,1,0,Bouygues,Anlezy
0,1,0,Free,Anlezy
1,1,1,Bouygues,Villechétive
1,1,1,Orange,Migennes
0,1,1,Free,Migennes
1,1,1,Orange,Bruay-sur-l'Escaut
0,1,1,Free,Bruay-sur-l'Escaut
0,1,1,SFR,Marly
0,1,1,Free,Marly
1,1,0,Orange,Saint-Dier-d'Auvergne
1,1,0,SFR,Saint-Dier-d'Auvergne
0,1,0,Free,Saint-Dier-d'Auvergne
1,1,1,Orange,Jaulgonne
1,1,1,SFR,Jaulgonne
1,1,1,Bouygues,Jaulgonne
0,1,0,Orange,Saint-Sauveur-Camprieu
0,1,0,SFR,Saint-Sauveur-Camprieu
1,1,0,Bouygues,Saint-Sauveur-Camprieu
0,1,0,Free,Saint-Sauveur-Camprieu
0,1,1,Orange,Marly
